id,EAP,HPL,MWS
id10107,0.007239928003400564,0.0032089571468532085,0.9895511269569397
id04403,0.9975162148475647,0.0001687869953457266,0.002314936835318804
id25728,0.935379683971405,0.011374055407941341,0.05324621498584747
id16184,0.26973438262939453,0.11288619786500931,0.6173794269561768
id03438,0.003011181717738509,0.0006545268697664142,0.9963342547416687
id22923,0.0027081670705229044,0.9969069361686707,0.00038486713310703635
id08610,0.9981456995010376,0.0007744946633465588,0.0010798583971336484
id25355,0.038423605263233185,0.005747438874095678,0.9558290243148804
id16916,0.30720993876457214,0.6649788618087769,0.02781122736632824
id12793,0.006339916493743658,0.9929400682449341,0.0007199520478025079
id11859,0.7527914643287659,0.009890499524772167,0.2373180240392685
id02434,0.998725414276123,0.0006957376608625054,0.0005789528950117528
id27703,0.001536386669613421,0.0004201280535198748,0.9980435371398926
id25212,0.0034260714892297983,0.9958088994026184,0.0007650782936252654
id11308,0.18019604682922363,0.025853918865323067,0.7939500212669373
id26094,0.996659517288208,0.0016113558085635304,0.0017291937256231904
id22080,0.9786269068717957,0.01840277947485447,0.0029703285545110703
id03545,0.9975605010986328,0.0014162010047584772,0.0010232747299596667
id23725,0.0004601290565915406,0.0003310949541628361,0.9992088079452515
id12009,0.7668489217758179,0.10744159668684006,0.12570945918560028
id24241,0.4402201771736145,0.1677468866109848,0.3920329511165619
id03596,0.0003750867035705596,0.9994056820869446,0.00021918487618677318
id10749,0.03129887580871582,0.9525106549263,0.01619049161672592
id22794,0.005344858393073082,0.004048814531415701,0.9906063675880432
id15482,0.03028290532529354,0.9273923635482788,0.04232468456029892
id04833,0.873991847038269,0.1057228073477745,0.020285310223698616
id00397,0.0008636904531158507,0.00026570659247227013,0.9988706111907959
id14691,0.007873134687542915,0.003521968377754092,0.9886049032211304
id05193,0.1907396763563156,0.0031945460941642523,0.8060657978057861
id19541,0.9867216944694519,0.0003744142013601959,0.012903944589197636
id22166,0.002594391815364361,0.0004973727627657354,0.9969081878662109
id20744,0.003416892373934388,0.0006578052416443825,0.9959253668785095
id10392,0.001187811722047627,0.0003307157021481544,0.9984815120697021
id00770,0.9961532354354858,0.0015965704806149006,0.0022502364590764046
id06018,0.7134928703308105,0.2613123059272766,0.02519487403333187
id15678,0.6220011115074158,0.012217964045703411,0.3657809793949127
id08305,0.9616289734840393,0.03319917991757393,0.005171914119273424
id08903,0.34999361634254456,0.0279183741658926,0.6220879554748535
id14752,0.1493798941373825,0.842910647392273,0.007709484547376633
id12468,0.001397502375766635,0.9982721209526062,0.0003303547855466604
id05085,0.6777967214584351,0.30409935116767883,0.01810392178595066
id21993,0.3062983453273773,0.002691332483664155,0.6910102963447571
id15503,0.8960763812065125,0.05700733885169029,0.04691633954644203
id03021,0.0002228188532171771,0.9996045231819153,0.00017277048027608544
id16123,0.9958951473236084,0.002882276428863406,0.0012225050013512373
id19383,0.9956634640693665,0.002416061470285058,0.0019205105490982533
id04186,0.9991155862808228,0.0005783955566585064,0.00030606184736825526
id17954,0.000517162901815027,0.00027371355099603534,0.9992091059684753
id12030,0.302933007478714,0.031155936419963837,0.6659110188484192
id13020,0.9500331282615662,0.041128404438495636,0.008838435634970665
id25327,0.002094945404678583,0.9945922493934631,0.0033127102069556713
id16344,0.2483789175748825,0.279368132352829,0.47225290536880493
id12303,0.07816706597805023,0.9100409746170044,0.011791952885687351
id15017,0.9993794560432434,0.0003118448657914996,0.0003086361684836447
id22308,0.3831276297569275,0.028993163257837296,0.5878792405128479
id06536,0.001088691526092589,0.0007559722289443016,0.9981553554534912
id19797,0.11425268650054932,0.8433083891868591,0.04243895784020424
id06332,0.8141276836395264,0.028801249340176582,0.1570710688829422
id22941,0.02252107486128807,0.028591232374310493,0.9488877058029175
id13547,0.014895846135914326,0.00891440361738205,0.9761897325515747
id06928,0.0021340998355299234,0.0006085227942094207,0.9972573518753052
id12521,0.884185791015625,0.04216430336236954,0.07364991307258606
id25716,0.9893701076507568,0.0018887051846832037,0.008741192519664764
id27116,0.0016373908147215843,0.0004232385545037687,0.99793940782547
id19941,0.011264696717262268,0.9792523980140686,0.009482906199991703
id05711,0.0005690063117071986,0.00022152738529257476,0.9992094039916992
id02097,0.0007478277548216283,0.0006736572249792516,0.9985784888267517
id03563,0.00032269273651763797,0.9995220303535461,0.00015529399388469756
id02295,0.6255790591239929,0.32989421486854553,0.04452664777636528
id08179,0.9997487664222717,0.00011204180191271007,0.00013922837388236076
id05332,0.012045568786561489,0.9858249425888062,0.0021295060869306326
id15697,0.9246631264686584,0.005099584348499775,0.07023730129003525
id17026,0.04832138866186142,0.006837419234216213,0.9448411464691162
id04243,0.7385495901107788,0.2511788606643677,0.010271579958498478
id13175,0.9996973872184753,0.0002126491308445111,8.995650568976998e-05
id05387,0.9963884949684143,0.0014528592582792044,0.002158655785024166
id19989,0.9719367623329163,0.004920147359371185,0.023143116384744644
id25173,0.0860804095864296,0.010157326236367226,0.9037622213363647
id08925,0.0007544556865468621,0.9989014863967896,0.0003440334985498339
id03034,0.0005945669836364686,0.997950553894043,0.0014548053732141852
id13272,0.0001476464094594121,0.9997353553771973,0.00011696240107994527
id07956,0.9760504961013794,0.0009366500307805836,0.0230129212141037
id02648,0.002252322155982256,0.0013368959771469235,0.9964108467102051
id01778,0.014438766986131668,0.001106721581891179,0.9844545125961304
id12846,0.0018872289219871163,0.0012224073288962245,0.9968903660774231
id19001,0.24397322535514832,0.014920691959559917,0.7411060929298401
id05763,0.7706252932548523,0.01360607985407114,0.21576860547065735
id15590,0.005541067570447922,0.0004350699600763619,0.9940239191055298
id04912,0.43957987427711487,0.423976868391037,0.13644322752952576
id21201,0.940592348575592,0.038146182894706726,0.021261444315314293
id13215,0.9968400001525879,0.0005803628591820598,0.002579565392807126
id15612,0.04919213429093361,0.947219967842102,0.003588004969060421
id18501,0.04887190833687782,0.0027137738652527332,0.9484143257141113
id07223,0.8762364983558655,0.09703931212425232,0.026724232360720634
id06707,0.4987514317035675,0.21952436864376068,0.281724214553833
id05238,0.00013941711222287267,0.999792754650116,6.78490468999371e-05
id00935,0.004354849457740784,0.022656626999378204,0.9729885458946228
id00110,0.8419724702835083,0.006289033219218254,0.1517385095357895
id17476,0.9587874412536621,0.039044350385665894,0.002168186940252781
id15170,0.9986340999603271,0.0007747607887722552,0.0005911872140131891
id13397,0.26087865233421326,0.20789678394794464,0.5312245488166809
id24283,0.9431586265563965,0.021340517327189445,0.03550083562731743
id15234,0.986806333065033,0.012006307952105999,0.0011873460607603192
id16884,0.68772953748703,0.19088749587535858,0.12138297408819199
id07831,0.21445104479789734,0.6907987594604492,0.09475024789571762
id16038,0.9825641512870789,0.015707025304436684,0.0017288671806454659
id03629,0.9711668491363525,0.012096174992620945,0.016736935824155807
id21019,0.9034597277641296,0.03458050638437271,0.061959803104400635
id21835,0.5249141454696655,0.05095367506146431,0.42413219809532166
id04480,0.0025060311891138554,0.9969853758811951,0.0005085915909148753
id20838,0.1710132360458374,0.8230286240577698,0.005958063527941704
id24195,0.8155961036682129,0.027905872091650963,0.1564980447292328
id05448,0.9689778089523315,0.011566353030502796,0.019455822184681892
id15957,0.07549823075532913,0.9151281714439392,0.009373662061989307
id19956,0.0037727411836385727,0.0005390674341470003,0.9956881403923035
id15104,0.008014149032533169,0.016729936003684998,0.9752559065818787
id17559,0.8910987377166748,0.07053501904010773,0.03836634010076523
id16839,0.19227032363414764,0.35366401076316833,0.4540656507015228
id14493,0.8515037298202515,0.047211308032274246,0.10128489881753922
id08833,0.7639121413230896,0.00923181977123022,0.2268560379743576
id15723,0.24485741555690765,0.07660593092441559,0.6785366535186768
id02716,0.9994198083877563,0.00020855457114521414,0.00037167128175497055
id06689,0.003930770792067051,0.9914644956588745,0.0046047186478972435
id18837,0.6427686810493469,0.019686076790094376,0.3375451862812042
id04466,0.9972628355026245,0.0018973302794620395,0.0008398754289373755
id00686,0.921108067035675,0.005814176052808762,0.07307779043912888
id09010,0.02856123261153698,0.9702337384223938,0.0012050083605572581
id23353,0.9832988381385803,0.002065103966742754,0.014635993167757988
id00066,0.789035975933075,0.1986529380083084,0.012311111204326153
id15724,0.04261535033583641,0.94964998960495,0.007734683807939291
id23486,0.019124848768115044,0.0007294597453437746,0.9801456332206726
id22258,0.0018375908257439733,0.0008080535917542875,0.9973543882369995
id02292,0.5931922793388367,0.338500440120697,0.06830726563930511
id16356,0.17734204232692719,0.009440731257200241,0.813217282295227
id00235,0.9523503184318542,0.01336668897420168,0.03428301215171814
id25522,0.01310683786869049,0.0017172801308333874,0.9851758480072021
id04204,0.008601821959018707,0.9908890128135681,0.0005091566126793623
id22016,0.7065616846084595,0.04561133682727814,0.24782702326774597
id06480,0.0007835995056666434,0.9985424280166626,0.0006739753298461437
id08718,0.07142707705497742,0.00269542308524251,0.9258775115013123
id05251,0.00017469964222982526,0.9996599555015564,0.0001653207727940753
id03359,0.7904014587402344,0.019955836236476898,0.18964272737503052
id16117,0.07979001104831696,0.006005574949085712,0.914204478263855
id17000,0.00031225275597535074,0.999337911605835,0.0003498633741401136
id01730,0.0017877897480502725,0.9977090358734131,0.0005031612236052752
id00630,0.9328087568283081,0.06439211964607239,0.0027991258539259434
id18175,0.12469904869794846,0.004991435911506414,0.8703095316886902
id00907,0.9279782772064209,0.03868969902396202,0.033332016319036484
id18251,0.00046717163058929145,0.9993355870246887,0.00019727229664567858
id25861,0.6508852243423462,0.2886998951435089,0.06041494384407997
id00398,0.9241321086883545,0.03815920650959015,0.03770879656076431
id27573,0.9989128708839417,0.0003214517782907933,0.0007656457601115108
id10022,0.006813447456806898,0.9652089476585388,0.027977628633379936
id15901,0.02149335667490959,0.000802542082965374,0.9777041077613831
id00451,0.004205938894301653,0.005226431880146265,0.9905676245689392
id23129,0.003764629829674959,0.9957571625709534,0.0004781890311278403
id26498,0.061072394251823425,0.9141594171524048,0.024768264964222908
id14741,0.6089512705802917,0.36200782656669617,0.029040973633527756
id18453,0.10479196161031723,0.01895100623369217,0.876257061958313
id08309,0.8303616046905518,0.1584497094154358,0.011188767850399017
id00320,0.9987838864326477,0.00043260358506813645,0.0007835360593162477
id07688,0.19884316623210907,0.01903970167040825,0.7821171283721924
id01556,0.0012138684978708625,0.0005324168014340103,0.9982537031173706
id00178,0.18792304396629333,0.013405564241111279,0.7986714243888855
id18902,0.000924845808185637,0.0004951778100803494,0.9985799193382263
id27002,0.7802563905715942,0.18049274384975433,0.03925088420510292
id21418,0.9994703531265259,0.00017426640260964632,0.00035537275834940374
id23018,0.25275689363479614,0.03996192291378975,0.707281231880188
id07032,0.7936874628067017,0.011696386151015759,0.19461609423160553
id16195,0.8304962515830994,0.027999160811305046,0.14150464534759521
id11202,0.06655069440603256,0.9280154705047607,0.005433861166238785
id09578,0.8150098323822021,0.03030233457684517,0.15468785166740417
id26984,0.9403299689292908,0.005335194058716297,0.05433481186628342
id19856,0.00021767390717286617,0.9996817111968994,0.00010066013783216476
id12086,0.38476812839508057,0.020913666114211082,0.5943182110786438
id12052,0.01315889973193407,0.00213467120192945,0.984706461429596
id17728,0.0003149610129185021,0.0001948266726685688,0.9994903206825256
id24608,0.5036420226097107,0.025139791890978813,0.47121813893318176
id21097,0.12626102566719055,0.04690570756793022,0.8268332481384277
id20179,0.00032332370756193995,0.000203135481569916,0.9994735717773438
id15144,0.68320631980896,0.2217307984828949,0.09506291151046753
id00206,0.9947955012321472,0.00178293336648494,0.0034215885680168867
id22285,0.0020995535887777805,0.0004964976687915623,0.9974039793014526
id06417,0.09519866853952408,0.8540799617767334,0.05072133243083954
id00215,0.01835503987967968,0.9809057116508484,0.0007392751867882907
id04201,0.19359217584133148,0.0036431346088647842,0.8027646541595459
id21771,0.9974068999290466,0.0016333387466147542,0.0009597978787496686
id12451,0.014482946135103703,0.0390033982694149,0.9465137124061584
id14250,0.030817974358797073,0.9255540370941162,0.04362794756889343
id03433,0.02507399581372738,0.973167359828949,0.0017586821923032403
id03303,0.134548157453537,0.009198890998959541,0.8562530279159546
id25901,0.3919197618961334,0.32521772384643555,0.2828625738620758
id06945,0.4592687487602234,0.003550222609192133,0.53718101978302
id05664,0.796585738658905,0.15289384126663208,0.0505203977227211
id05741,0.9993290901184082,0.00025349014322273433,0.00041741292807273567
id10652,0.972402036190033,0.013150579296052456,0.014447380788624287
id16300,0.9929400086402893,0.0020366532262414694,0.0050234198570251465
id12319,0.6991427540779114,0.2363836169242859,0.06447365134954453
id07500,0.0009528063237667084,0.9986468553543091,0.000400388496927917
id12478,0.655559241771698,0.18250565230846405,0.16193510591983795
id03076,0.14260827004909515,0.0030586067587137222,0.8543330430984497
id00969,0.23957251012325287,0.6821356415748596,0.0782918706536293
id23636,0.0012231920845806599,0.9969838857650757,0.0017928248271346092
id09791,0.017046920955181122,0.03156434744596481,0.9513887166976929
id05680,0.0039025971200317144,0.9894416928291321,0.00665570143610239
id03672,0.0019178392831236124,0.9949056506156921,0.0031765680760145187
id04286,0.00280418386682868,0.9907326698303223,0.006463143974542618
id23883,0.0005245369393378496,0.009783616289496422,0.9896918535232544
id11914,0.21178624033927917,0.009815755300223827,0.7783980369567871
id20974,0.0007275297539308667,0.9990659356117249,0.0002065879525616765
id26125,0.04059422016143799,0.0023983267601579428,0.9570074081420898
id15543,0.2691293954849243,0.009108155965805054,0.721762478351593
id19471,0.9993306398391724,0.00025611204910092056,0.00041321778553538024
id11503,0.9307309985160828,0.03352929279208183,0.035739656537771225
id09321,0.0087718665599823,0.9533317685127258,0.0378962866961956
id25560,0.00037267792504280806,0.00013811008830089122,0.9994891285896301
id06726,0.5944176316261292,0.15783466398715973,0.24774764478206635
id05709,0.9954656958580017,0.0007650720071978867,0.0037692131008952856
id09788,0.14846721291542053,0.39519932866096497,0.4563334286212921
id05289,0.9990686774253845,0.00029309652745723724,0.0006382186547853053
id11815,0.001193883828818798,0.9970543384552002,0.0017518082167953253
id22422,0.9257100224494934,0.04894910752773285,0.025340909138321877
id25954,0.9774389863014221,0.007131094578653574,0.015429839491844177
id13601,0.9674981236457825,0.02655011974275112,0.0059518213383853436
id05677,0.8835834860801697,0.002032852964475751,0.11438361555337906
id10498,0.0022371681407094,0.9974266886711121,0.00033618215820752084
id02665,0.6036645770072937,0.35109642148017883,0.04523897171020508
id10114,0.07286567240953445,0.8346870541572571,0.09244725853204727
id26314,0.9542034864425659,0.03586071729660034,0.009935841895639896
id21240,0.5394830107688904,0.10873109102249146,0.35178592801094055
id15569,0.9971775412559509,0.0006553038256242871,0.002167104510590434
id25928,0.06083288788795471,0.019998488947749138,0.9191686511039734
id22706,0.002202665200456977,0.9974924921989441,0.00030486591276712716
id20877,0.0004065087123308331,0.9990149736404419,0.0005784879322163761
id04318,0.963807225227356,0.004990399815142155,0.031202461570501328
id18299,0.2843410074710846,0.46624594926834106,0.24941304326057434
id08126,0.0017449856968596578,0.00040813031955622137,0.9978468418121338
id14293,0.34154611825942993,0.005141015164554119,0.6533128619194031
id12759,0.9982326626777649,0.0008625567425042391,0.0009047872736118734
id11983,0.23274943232536316,0.06702996045351028,0.7002205848693848
id05580,0.008875837549567223,0.9815824031829834,0.00954173132777214
id25846,0.30045679211616516,0.3874921202659607,0.31205111742019653
id01939,0.7833962440490723,0.037174440920352936,0.17942936718463898
id26327,0.27843084931373596,0.2937849760055542,0.4277842044830322
id11068,0.0023948512971401215,0.0003556137380655855,0.9972494840621948
id08404,0.996345579624176,0.0007676706300117075,0.0028866813518106937
id27189,0.11757652461528778,0.8813296556472778,0.001093821949325502
id15119,0.00364925735630095,0.9894853830337524,0.006865312810987234
id26525,0.9972516894340515,0.0009115850552916527,0.0018367652082815766
id03618,0.806248664855957,0.1813572496175766,0.012394120916724205
id27220,0.9992626905441284,0.00028550910064950585,0.00045177136780694127
id18777,0.033705152571201324,0.003211726201698184,0.9630831480026245
id20213,0.9877453446388245,0.0079563669860363,0.00429823063313961
id20403,0.9964480400085449,0.002415673341602087,0.0011361747747287154
id03777,0.005933400709182024,0.009799384512007236,0.9842671751976013
id10595,0.004622415639460087,0.9946409463882446,0.000736643560230732
id13816,0.15176071226596832,0.00686986418440938,0.8413694500923157
id05667,0.0025495877489447594,0.00031785081955604255,0.9971325397491455
id24629,0.9049369692802429,0.004696521908044815,0.09036653488874435
id20398,0.2324216216802597,0.05176341533660889,0.7158148884773254
id14108,0.0006520359893329442,0.0002655120042618364,0.9990825057029724
id06196,0.00029519415693357587,0.9995582699775696,0.00014655824634246528
id02800,0.8562906980514526,0.12707699835300446,0.01663224771618843
id18732,0.0005594048416242003,0.9992172718048096,0.00022334368259180337
id11915,0.005673804320394993,0.9870506525039673,0.007275494746863842
id09739,0.936704158782959,0.041859276592731476,0.021436575800180435
id24672,0.9975497126579285,0.001150574185885489,0.0012996975565329194
id00414,0.002776695415377617,0.0010254478547722101,0.9961978197097778
id16307,0.9966115355491638,0.0019792900420725346,0.001409229007549584
id14043,0.20973803102970123,0.0112248370423913,0.7790371179580688
id00517,0.0010684201261028647,0.00033172700204886496,0.9985998272895813
id09744,0.9673041105270386,0.03188643977046013,0.0008094364311546087
id19257,0.9801689982414246,0.01337983924895525,0.006451216991990805
id15437,0.29595431685447693,0.6844991445541382,0.01954653300344944
id16352,0.007856715470552444,0.001497136545367539,0.9906461834907532
id18849,0.7420805096626282,0.009542480111122131,0.2483770102262497
id19434,0.00042353017488494515,0.9993668794631958,0.0002095061936415732
id17928,0.018847862258553505,0.0037555904127657413,0.9773966073989868
id16896,0.01157586183398962,0.004523842129856348,0.9839003086090088
id02135,0.32134872674942017,0.2969062328338623,0.3817450702190399
id15075,0.9955692291259766,0.0012959417654201388,0.0031347800977528095
id27486,0.00016908824909478426,0.9997158646583557,0.0001150036696344614
id19422,0.9780545830726624,0.021082021296024323,0.0008634584955871105
id09603,0.10975180566310883,0.8333122730255127,0.05693591758608818
id02133,0.006521488539874554,0.9917012453079224,0.0017772510182112455
id03441,0.7028980255126953,0.0028070963453501463,0.29429495334625244
id02398,0.00018309701408725232,0.9996703267097473,0.00014658711734227836
id05152,0.06712786108255386,0.003046864876523614,0.9298253655433655
id17838,0.637910008430481,0.004143865313380957,0.35794612765312195
id25060,0.9972185492515564,0.0023221971932798624,0.00045919656986370683
id09998,0.008212233893573284,0.0018910850631073117,0.9898966550827026
id01828,0.0025174070615321398,0.996067464351654,0.0014151724753901362
id25377,0.5738456845283508,0.016090696677565575,0.41006359457969666
id22175,0.005560598336160183,0.9939788579940796,0.00046057169674895704
id02974,0.0019319663988426328,0.0020686371717602015,0.9959993958473206
id26955,0.9994502663612366,0.00035662122536450624,0.0001931141596287489
id21091,0.9927314519882202,0.0012338265078142285,0.006034718360751867
id12802,0.8687657117843628,0.12759101390838623,0.003643253818154335
id07432,0.0005793621530756354,0.9987942576408386,0.0006264187395572662
id18749,0.0031502798665314913,0.9927853345870972,0.0040643541142344475
id15030,0.0006398491677828133,0.0005319543997757137,0.9988282322883606
id17155,0.0003684518451336771,0.9993040561676025,0.000327564514009282
id08128,0.00024201675842050463,0.9992184042930603,0.0005395852494984865
id25706,0.00035877813934348524,0.9989724159240723,0.0006688639987260103
id15645,0.9902501106262207,0.0049554212018847466,0.0047944532707333565
id04943,0.8681920766830444,0.06399690359830856,0.06781100481748581
id27566,0.0007993978215381503,0.00013645233411807567,0.9990641474723816
id11765,0.13527436554431915,0.06330899894237518,0.8014166355133057
id13783,0.5679188966751099,0.30811113119125366,0.12396993488073349
id00492,0.0011015749769285321,0.00037003160105086863,0.9985285401344299
id27636,0.014095872640609741,0.0025408866349607706,0.9833632707595825
id04273,0.9536714553833008,0.00832945667207241,0.03799908980727196
id02537,0.02513059787452221,0.019044160842895508,0.9558252692222595
id24349,0.9521820545196533,0.04536482319235802,0.0024530766531825066
id00023,0.0002824405091814697,0.9995766878128052,0.00014087147428654134
id23025,0.03331352397799492,0.9605214595794678,0.006165042985230684
id08722,0.973320722579956,0.005222692620009184,0.02145657129585743
id02420,0.9993783831596375,0.00041225869790650904,0.0002093905641231686
id10811,0.9951565861701965,0.0027639560867100954,0.0020794696174561977
id04019,0.0006568789249286056,0.00023265417257789522,0.9991105198860168
id18334,0.9948716163635254,0.004354172386229038,0.0007741851732134819
id16781,0.7429007887840271,0.207505464553833,0.0495937205851078
id08773,0.17768478393554688,0.8133242726325989,0.0089909378439188
id19214,0.8920069932937622,0.07484576106071472,0.03314714506268501
id09589,0.0006336078513413668,0.9984355568885803,0.0009308776934631169
id24246,0.9910688996315002,0.0028348807245492935,0.006096168886870146
id23577,0.48499932885169983,0.5134900212287903,0.0015106109203770757
id09305,0.9035031795501709,0.019208554178476334,0.0772881880402565
id16460,0.2599206864833832,0.01903957687318325,0.7210397720336914
id21115,0.7675071954727173,0.032213352620601654,0.20027945935726166
id25996,0.5995769500732422,0.14375391602516174,0.25666916370391846
id02551,0.0004964547697454691,0.0003949927049688995,0.9991085529327393
id19352,0.0010809829691424966,0.0002385501138633117,0.9986805319786072
id03806,0.03158017247915268,0.003875796217471361,0.9645439982414246
id26544,0.970075249671936,0.0020625144243240356,0.0278621893376112
id18761,0.9878820180892944,0.004982318729162216,0.007135656662285328
id24148,0.03223280608654022,0.9664447903633118,0.001322440686635673
id16095,0.011289306916296482,0.9871325492858887,0.00157817208673805
id18442,0.7895373106002808,0.06899891048669815,0.14146378636360168
id22596,0.0006930941599421203,0.0005452079931274056,0.9987617135047913
id23002,0.03754240274429321,0.0022745272144675255,0.9601830840110779
id04797,0.999235987663269,0.00036489724880084395,0.00039908551843836904
id06610,0.09485235810279846,0.002369505353271961,0.902778148651123
id16173,0.4488765597343445,0.3917502760887146,0.15937311947345734
id18292,0.013362829573452473,0.004696463234722614,0.9819406867027283
id27328,0.9982126951217651,0.0007526588742621243,0.0010347145143896341
id01695,0.00039887207094579935,0.9992815256118774,0.0003196076722815633
id05761,0.5293619632720947,0.00462708855047822,0.4660109281539917
id16354,0.9956300258636475,0.0016116676852107048,0.002758235204964876
id12207,0.04325916990637779,0.31063249707221985,0.6461083292961121
id05665,0.008543720468878746,0.000413070956710726,0.9910432696342468
id01911,0.9845567941665649,0.013905256986618042,0.001537919626571238
id19153,0.040190957486629486,0.0011466717114672065,0.9586623311042786
id10295,0.514335572719574,0.16983553767204285,0.3158288598060608
id23038,0.756585419178009,0.17311027646064758,0.0703042596578598
id23783,0.29173845052719116,0.7060713171958923,0.002190248342230916
id27879,0.9854180812835693,0.013027128763496876,0.0015548501396551728
id19190,0.00426296703517437,0.9952479004859924,0.0004891223507001996
id05065,0.987299919128418,0.00833226554095745,0.004367896821349859
id21296,0.027370071038603783,0.9624254703521729,0.010204486548900604
id13262,0.17745569348335266,0.2787857949733734,0.5437584519386292
id10333,0.9934439659118652,0.0018346451688557863,0.004721332341432571
id16677,0.6130822896957397,0.2916458249092102,0.09527192264795303
id01392,0.29512450098991394,0.011568132787942886,0.6933073401451111
id27874,0.9680376648902893,0.02744188904762268,0.0045204260386526585
id02294,0.005940168164670467,0.9914615750312805,0.002598314546048641
id18298,0.0026382338255643845,0.031595099717378616,0.9657667279243469
id06997,0.9991201162338257,0.00024854266666807234,0.0006312974728643894
